timestamp,pair,state,conviction_score,direction,price,quantity,balance_change,balance_after,reason
2026-09-19T04:57:11.325Z,COINUSDT,FAULT,9,none,194.36,0.000000,0.0000,9994.1557,"Signals contradict or noise too high to diagnose cleanly. Trend: -0.42% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.157% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-19T04:57:19.032Z,QQQUSDT,FAULT,0,none,721.96,0.000000,0.0000,9994.1557,"Signals contradict or noise too high to diagnose cleanly. Trend: -0.02% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.023% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-19T04:57:27.526Z,GOOGLUSDT,FAULT,2,none,350.56,0.000000,0.0000,9994.1557,"Signals contradict or noise too high to diagnose cleanly. Trend: 0.07% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.026% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-19T04:57:36.909Z,AMZNUSDT,FAULT,1,none,254.62,0.000000,0.0000,9994.1557,"Signals contradict or noise too high to diagnose cleanly. Trend: -0.04% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.015% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-19T05:12:10.526Z,TSLAUSDT,FAULT,0,none,365.09,0.000000,0.0000,9994.1557,"Signals contradict or noise too high to diagnose cleanly. Trend: -0.00% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.038% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-19T05:12:17.146Z,NVDAUSDT,FAULT,2,none,222.47,0.000000,0.0000,9994.1557,"Signals contradict or noise too high to diagnose cleanly. Trend: 0.09% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.033% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-19T05:12:25.853Z,AAPLUSDT,FAULT,0,none,335.30,0.000000,0.0000,9994.1557,"Signals contradict or noise too high to diagnose cleanly. Trend: -0.02% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.019% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-19T05:12:35.096Z,MSTRUSDT,FAULT,0,none,155.59,0.000000,0.0000,9994.1557,"Signals contradict or noise too high to diagnose cleanly. Trend: 0.00% move over last 10 candles. Sentiment: funding 0.0022%, L/S ratio 1.00. Volatility: 0.192% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-19T05:12:44.123Z,METAUSDT,FAULT,1,none,670.69,0.000000,0.0000,9994.1557,"Signals contradict or noise too high to diagnose cleanly. Trend: 0.06% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.028% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-19T05:12:52.951Z,COINUSDT,FAULT,3,none,194.61,0.000000,0.0000,9994.1557,"Signals contradict or noise too high to diagnose cleanly. Trend: -0.15% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.140% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-19T05:13:01.240Z,QQQUSDT,FAULT,0,none,721.96,0.000000,0.0000,9994.1557,"Signals contradict or noise too high to diagnose cleanly. Trend: -0.02% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.024% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-19T05:13:10.259Z,GOOGLUSDT,FAULT,0,none,350.62,0.000000,0.0000,9994.1557,"Signals contradict or noise too high to diagnose cleanly. Trend: 0.02% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.013% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-19T05:13:17.828Z,AMZNUSDT,FAULT,0,none,254.62,0.000000,0.0000,9994.1557,"Signals contradict or noise too high to diagnose cleanly. Trend: -0.00% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.013% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-19T05:27:11.757Z,TSLAUSDT,FAULT,1,none,365.05,0.000000,0.0000,9994.1557,"Signals contradict or noise too high to diagnose cleanly. Trend: -0.06% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.038% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-19T05:27:21.057Z,NVDAUSDT,FAULT,1,none,222.39,0.000000,0.0000,9994.1557,"Signals contradict or noise too high to diagnose cleanly. Trend: 0.05% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.026% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-19T05:27:28.076Z,AAPLUSDT,FAULT,1,none,335.28,0.000000,0.0000,9994.1557,"Signals contradict or noise too high to diagnose cleanly. Trend: -0.05% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.021% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-19T05:27:36.944Z,MSTRUSDT,FAULT,3,none,155.57,0.000000,0.0000,9994.1557,"Signals contradict or noise too high to diagnose cleanly. Trend: -0.18% move over last 10 candles. Sentiment: funding 0.0021%, L/S ratio 1.00. Volatility: 0.192% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-19T05:27:45.523Z,METAUSDT,FAULT,1,none,670.69,0.000000,0.0000,9994.1557,"Signals contradict or noise too high to diagnose cleanly. Trend: 0.06% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.027% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-19T05:27:53.876Z,COINUSDT,FAULT,6,none,194.60,0.000000,0.0000,9994.1557,"Signals contradict or noise too high to diagnose cleanly. Trend: -0.30% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.135% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-19T05:28:04.116Z,QQQUSDT,FAULT,0,none,722.07,0.000000,0.0000,9994.1557,"Signals contradict or noise too high to diagnose cleanly. Trend: 0.00% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.024% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-19T05:28:15.135Z,GOOGLUSDT,FAULT,0,none,350.64,0.000000,0.0000,9994.1557,"Signals contradict or noise too high to diagnose cleanly. Trend: -0.01% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.013% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-19T05:28:23.160Z,AMZNUSDT,FAULT,0,none,254.62,0.000000,0.0000,9994.1557,"Signals contradict or noise too high to diagnose cleanly. Trend: -0.01% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.014% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-19T05:42:09.509Z,TSLAUSDT,FAULT,2,none,365.01,0.000000,0.0000,9994.1557,"Signals contradict or noise too high to diagnose cleanly. Trend: -0.08% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.034% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-19T05:42:18.156Z,NVDAUSDT,FAULT,1,none,222.30,0.000000,0.0000,9994.1557,"Signals contradict or noise too high to diagnose cleanly. Trend: -0.03% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.024% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-19T05:42:26.411Z,AAPLUSDT,FAULT,0,none,335.34,0.000000,0.0000,9994.1557,"Signals contradict or noise too high to diagnose cleanly. Trend: -0.01% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.018% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-19T05:42:37.353Z,MSTRUSDT,FAULT,1,none,155.45,0.000000,0.0000,9994.1557,"Signals contradict or noise too high to diagnose cleanly. Trend: -0.11% move over last 10 candles. Sentiment: funding 0.0017%, L/S ratio 1.00. Volatility: 0.176% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-19T05:42:46.047Z,METAUSDT,FAULT,1,none,670.58,0.000000,0.0000,9994.1557,"Signals contradict or noise too high to diagnose cleanly. Trend: 0.03% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.024% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-19T05:42:54.344Z,COINUSDT,FAULT,4,none,194.43,0.000000,0.0000,9994.1557,"Signals contradict or noise too high to diagnose cleanly. Trend: -0.21% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.103% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-19T05:43:00.969Z,QQQUSDT,FAULT,1,none,721.99,0.000000,0.0000,9994.1557,"Signals contradict or noise too high to diagnose cleanly. Trend: -0.04% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.025% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-19T05:43:07.261Z,GOOGLUSDT,FAULT,1,none,350.73,0.000000,0.0000,9994.1557,"Signals contradict or noise too high to diagnose cleanly. Trend: 0.05% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.016% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-19T05:43:17.174Z,AMZNUSDT,FAULT,1,none,254.47,0.000000,0.0000,9994.1557,"Signals contradict or noise too high to diagnose cleanly. Trend: -0.07% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.025% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-19T05:57:12.218Z,TSLAUSDT,FAULT,1,none,364.86,0.000000,0.0000,9994.1557,"Signals contradict or noise too high to diagnose cleanly. Trend: -0.07% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.028% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-19T05:57:22.862Z,NVDAUSDT,FAULT,0,none,222.37,0.000000,0.0000,9994.1557,"Signals contradict or noise too high to diagnose cleanly. Trend: 0.00% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.024% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-19T05:57:31.577Z,AAPLUSDT,FAULT,0,none,335.31,0.000000,0.0000,9994.1557,"Signals contradict or noise too high to diagnose cleanly. Trend: -0.02% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.017% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-19T05:57:40.048Z,MSTRUSDT,FAULT,4,none,155.22,0.000000,0.0000,9994.1557,"Signals contradict or noise too high to diagnose cleanly. Trend: -0.22% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.178% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-19T05:57:50.968Z,METAUSDT,FAULT,0,none,670.48,0.000000,0.0000,9994.1557,"Signals contradict or noise too high to diagnose cleanly. Trend: 0.00% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.023% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-19T05:58:00.963Z,COINUSDT,FAULT,1,none,194.36,0.000000,0.0000,9994.1557,"Signals contradict or noise too high to diagnose cleanly. Trend: -0.05% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.098% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-19T05:58:11.310Z,QQQUSDT,FAULT,1,none,722.02,0.000000,0.0000,9994.1557,"Signals contradict or noise too high to diagnose cleanly. Trend: -0.03% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.024% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-19T05:58:21.187Z,GOOGLUSDT,FAULT,1,none,350.71,0.000000,0.0000,9994.1557,"Signals contradict or noise too high to diagnose cleanly. Trend: 0.05% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.017% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-19T05:58:28.040Z,AMZNUSDT,FAULT,2,none,254.47,0.000000,0.0000,9994.1557,"Signals contradict or noise too high to diagnose cleanly. Trend: -0.08% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.031% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-19T06:12:44.697Z,TSLAUSDT,FAULT,2,none,364.82,0.000000,0.0000,9994.1557,"Signals contradict or noise too high to diagnose cleanly. Trend: -0.08% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.031% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-19T06:12:52.047Z,NVDAUSDT,FAULT,0,none,222.31,0.000000,0.0000,9994.1557,"Signals contradict or noise too high to diagnose cleanly. Trend: -0.03% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.027% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-19T06:13:01.596Z,AAPLUSDT,FAULT,2,none,335.13,0.000000,0.0000,9994.1557,"Signals contradict or noise too high to diagnose cleanly. Trend: -0.10% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.025% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-19T06:13:07.518Z,MSTRUSDT,FAULT,10,none,154.93,0.000000,0.0000,9994.1557,"Signals contradict or noise too high to diagnose cleanly. Trend: -0.46% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.198% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-19T06:13:13.694Z,METAUSDT,FAULT,1,none,669.89,0.000000,0.0000,9994.1557,"Signals contradict or noise too high to diagnose cleanly. Trend: -0.07% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.038% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-19T06:13:20.371Z,COINUSDT,FAULT,4,none,194.34,0.000000,0.0000,9994.1557,"Signals contradict or noise too high to diagnose cleanly. Trend: -0.20% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.102% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-19T06:13:27.217Z,QQQUSDT,FAULT,2,none,721.75,0.000000,0.0000,9994.1557,"Signals contradict or noise too high to diagnose cleanly. Trend: -0.09% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.027% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-19T06:13:35.513Z,GOOGLUSDT,FAULT,1,none,350.74,0.000000,0.0000,9994.1557,"Signals contradict or noise too high to diagnose cleanly. Trend: 0.05% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.019% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-19T06:13:43.235Z,AMZNUSDT,FAULT,2,none,254.45,0.000000,0.0000,9994.1557,"Signals contradict or noise too high to diagnose cleanly. Trend: -0.11% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.035% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-19T06:27:47.486Z,TSLAUSDT,FAULT,1,none,364.80,0.000000,0.0000,9994.1557,"Signals contradict or noise too high to diagnose cleanly. Trend: -0.05% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.031% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-19T06:27:56.974Z,NVDAUSDT,FAULT,0,none,222.37,0.000000,0.0000,9994.1557,"Signals contradict or noise too high to diagnose cleanly. Trend: -0.01% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.027% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-19T06:28:04.588Z,AAPLUSDT,FAULT,1,none,335.24,0.000000,0.0000,9994.1557,"Signals contradict or noise too high to diagnose cleanly. Trend: -0.03% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.019% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-19T06:28:14.223Z,MSTRUSDT,FAULT,13,none,154.84,0.000000,0.0000,9994.1557,"Signals contradict or noise too high to diagnose cleanly. Trend: -0.58% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.209% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-19T06:28:20.252Z,METAUSDT,FAULT,2,none,669.88,0.000000,0.0000,9994.1557,"Signals contradict or noise too high to diagnose cleanly. Trend: -0.10% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.047% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-19T06:28:28.594Z,COINUSDT,FAULT,9,none,194.11,0.000000,0.0000,9994.1557,"Signals contradict or noise too high to diagnose cleanly. Trend: -0.38% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.113% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-19T06:28:37.754Z,QQQUSDT,FAULT,2,none,721.44,0.000000,0.0000,9994.1557,"Signals contradict or noise too high to diagnose cleanly. Trend: -0.10% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.033% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-19T06:28:46.965Z,GOOGLUSDT,FAULT,0,none,350.54,0.000000,0.0000,9994.1557,"Signals contradict or noise too high to diagnose cleanly. Trend: -0.02% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.019% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-19T06:28:55.200Z,AMZNUSDT,FAULT,3,none,254.36,0.000000,0.0000,9994.1557,"Signals contradict or noise too high to diagnose cleanly. Trend: -0.12% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.039% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-19T06:42:48.745Z,TSLAUSDT,FAULT,1,none,364.91,0.000000,0.0000,9994.1557,"Signals contradict or noise too high to diagnose cleanly. Trend: -0.04% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.031% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-19T06:42:58.724Z,NVDAUSDT,FAULT,1,none,222.30,0.000000,0.0000,9994.1557,"Signals contradict or noise too high to diagnose cleanly. Trend: -0.06% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.030% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-19T06:43:07.472Z,AAPLUSDT,FAULT,1,none,335.15,0.000000,0.0000,9994.1557,"Signals contradict or noise too high to diagnose cleanly. Trend: -0.07% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.022% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-19T06:43:15.793Z,MSTRUSDT,INCONCLUSIVE,55,short,155.47,1.767796,-0.1649,9993.9908,"Partial agreement between signals. Trend: -0.05% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 4.29 — extreme L/S skew, treated as contrarian/crowded. Taking a reduced position sized to uncertainty."
2026-09-19T06:43:21.953Z,METAUSDT,FAULT,2,none,669.92,0.000000,0.0000,9993.9908,"Signals contradict or noise too high to diagnose cleanly. Trend: -0.11% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.053% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-19T06:43:31.892Z,COINUSDT,FAULT,2,none,194.52,0.000000,0.0000,9993.9908,"Signals contradict or noise too high to diagnose cleanly. Trend: -0.10% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.092% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-19T06:43:38.457Z,QQQUSDT,FAULT,2,none,721.66,0.000000,0.0000,9993.9908,"Signals contradict or noise too high to diagnose cleanly. Trend: -0.10% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.033% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-19T06:43:47.410Z,GOOGLUSDT,FAULT,1,none,350.47,0.000000,0.0000,9993.9908,"Signals contradict or noise too high to diagnose cleanly. Trend: -0.05% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.024% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-19T06:43:55.393Z,AMZNUSDT,FAULT,3,none,254.36,0.000000,0.0000,9993.9908,"Signals contradict or noise too high to diagnose cleanly. Trend: -0.12% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.042% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-19T06:57:47.781Z,TSLAUSDT,FAULT,0,none,364.87,0.000000,0.0000,9993.9908,"Signals contradict or noise too high to diagnose cleanly. Trend: 0.02% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.029% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-19T06:57:55.819Z,NVDAUSDT,FAULT,1,none,222.37,0.000000,0.0000,9993.9908,"Signals contradict or noise too high to diagnose cleanly. Trend: -0.05% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.030% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-19T06:58:05.255Z,AAPLUSDT,FAULT,0,none,335.21,0.000000,0.0000,9993.9908,"Signals contradict or noise too high to diagnose cleanly. Trend: -0.01% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.020% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-19T06:58:07.560Z,MSTRUSDT,INCONCLUSIVE,36,short,155.34,0.000000,0.0000,9993.9908,"Partial agreement between signals. Trend: 0.30% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 4.22 — extreme L/S skew, treated as contrarian/crowded. Taking a reduced position sized to uncertainty."
2026-09-19T06:58:16.417Z,METAUSDT,FAULT,4,none,669.68,0.000000,0.0000,9993.9908,"Signals contradict or noise too high to diagnose cleanly. Trend: -0.17% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.060% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-19T06:58:26.206Z,COINUSDT,FAULT,4,none,194.60,0.000000,0.0000,9993.9908,"Signals contradict or noise too high to diagnose cleanly. Trend: 0.20% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.084% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-19T06:58:33.163Z,QQQUSDT,FAULT,1,none,721.57,0.000000,0.0000,9993.9908,"Signals contradict or noise too high to diagnose cleanly. Trend: -0.04% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.028% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-19T06:58:39.681Z,GOOGLUSDT,FAULT,0,none,350.48,0.000000,0.0000,9993.9908,"Signals contradict or noise too high to diagnose cleanly. Trend: -0.02% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.027% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-19T06:58:47.663Z,AMZNUSDT,FAULT,2,none,254.35,0.000000,0.0000,9993.9908,"Signals contradict or noise too high to diagnose cleanly. Trend: -0.10% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.043% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-19T07:13:21.768Z,TSLAUSDT,FAULT,1,none,364.88,0.000000,0.0000,9993.9908,"Signals contradict or noise too high to diagnose cleanly. Trend: -0.04% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.027% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-19T07:13:29.492Z,NVDAUSDT,FAULT,1,none,222.32,0.000000,0.0000,9993.9908,"Signals contradict or noise too high to diagnose cleanly. Trend: -0.06% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.026% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-19T07:13:38.630Z,AAPLUSDT,FAULT,0,none,335.30,0.000000,0.0000,9993.9908,"Signals contradict or noise too high to diagnose cleanly. Trend: 0.00% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.020% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-19T07:13:40.892Z,MSTRUSDT,INCONCLUSIVE,38,short,155.56,0.000000,0.0000,9993.9908,"Partial agreement between signals. Trend: 0.37% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 4.25 — extreme L/S skew, treated as contrarian/crowded. Taking a reduced position sized to uncertainty."
2026-09-19T07:13:50.391Z,METAUSDT,FAULT,0,none,670.17,0.000000,0.0000,9993.9908,"Signals contradict or noise too high to diagnose cleanly. Trend: -0.03% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.053% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-19T07:13:59.645Z,COINUSDT,FAULT,3,none,194.61,0.000000,0.0000,9993.9908,"Signals contradict or noise too high to diagnose cleanly. Trend: 0.13% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.081% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-19T07:14:07.111Z,QQQUSDT,FAULT,0,none,721.96,0.000000,0.0000,9993.9908,"Signals contradict or noise too high to diagnose cleanly. Trend: 0.00% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.029% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-19T07:14:18.329Z,GOOGLUSDT,FAULT,0,none,350.65,0.000000,0.0000,9993.9908,"Signals contradict or noise too high to diagnose cleanly. Trend: 0.03% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.027% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-19T07:14:28.378Z,AMZNUSDT,FAULT,2,none,254.41,0.000000,0.0000,9993.9908,"Signals contradict or noise too high to diagnose cleanly. Trend: -0.08% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.041% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-19T07:28:22.995Z,TSLAUSDT,FAULT,2,none,364.80,0.000000,0.0000,9993.9908,"Signals contradict or noise too high to diagnose cleanly. Trend: -0.08% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.027% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-19T07:28:29.375Z,NVDAUSDT,FAULT,2,none,222.26,0.000000,0.0000,9993.9908,"Signals contradict or noise too high to diagnose cleanly. Trend: -0.09% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.026% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-19T07:28:38.620Z,AAPLUSDT,FAULT,1,none,335.18,0.000000,0.0000,9993.9908,"Signals contradict or noise too high to diagnose cleanly. Trend: -0.04% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.021% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-19T07:28:40.955Z,MSTRUSDT,INCONCLUSIVE,58,short,155.35,0.000000,0.0000,9993.9908,"Partial agreement between signals. Trend: -0.15% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 4.23 — extreme L/S skew, treated as contrarian/crowded. Taking a reduced position sized to uncertainty."
